Symbol,log2FoldChange,pvalue
SOSTDC1,0.031632821,0.580290984
DCXR,0.05192219,0.580361738
RGS9,-0.072310071,0.580384221
TMEM121B,0.041966774,0.580418412
CACNG4,-0.037901452,0.580583385
ZBTB26,-0.039563607,0.580590318
WDR48,-0.031609202,0.58064971
LEKR1,0.026379833,0.580698283
SMAP2,0.070287738,0.580735129
SRGN,-0.03976131,0.580856484
SWAP70,0.062913476,0.580862024
QKI,0.052142,0.580914587
EPS8L3,-0.031845833,0.580917264
NAA11,-0.036898214,0.580951946
CFAP161,0.053522131,0.580987396
ITPRIPL2,0.035307143,0.58121515
EPHX4,0.030704905,0.581216352
OR1J1,0.02644394,0.581414199
CPN1,-0.037864857,0.581419453
HFE,-0.032669345,0.581441993
GNA13,0.030227024,0.58145002
PCDHA12,-0.034432571,0.581516736
CXCL11,-0.070422988,0.581524532
IL36A,0.032494869,0.581876299
PSMA2,-0.095813821,0.581953487
AIMP2,-0.03887025,0.582303377
CA6,0.068295524,0.582442248
CANX,0.0460875,0.582711998
POLE2,0.158847107,0.582781575
PSMB2,0.055225976,0.582963826
OR4D2,-0.033067952,0.58304304
LHB,0.048864679,0.583095795
LOC645513,-0.041976143,0.583098301
CEP152,-0.049854274,0.58329301
SNRPC,0.048539571,0.583320199
TTC32,0.054199786,0.583356159
ZFP37,0.056792655,0.583627494
FAM220A,0.024404155,0.583863671
NCL,-0.075378643,0.583875548
TSEN15,0.067387512,0.583917333
TRMO,0.0414505,0.584068935
ENAH,-0.026007786,0.584131597
SPRYD7,0.032556179,0.584159097
MECR,0.027001643,0.584190651
KLRC1,-0.11455581,0.584228294
AASS,0.029830738,0.584455168
OR56A1,0.032677298,0.584568199
THOC1,0.076719774,0.584579463
TOGARAM2,-0.035653298,0.584601459
DDI2,-0.046099667,0.584741281
LINC02870,-0.040747131,0.584768869
ACTRT1,-0.031538929,0.584880103
CACTIN-AS1,-0.037898917,0.585069778
FBXW2,0.038728286,0.585446865
PCBP4,-0.033262786,0.585593351
KBTBD12,-0.033972679,0.585646215
UBQLNL,0.064438405,0.585741764
MST1R,-0.035166464,0.585816282
ACOXL,-0.03659331,0.585867638
AGFG1,-0.039023333,0.585979403
RHPN1-AS1,-0.041450286,0.586007975
FOLR1,-0.031296595,0.586077595
KLF9,0.045143821,0.58611095
PPP1R3F,-0.031408619,0.586142559
SAMD9L,0.090871548,0.58646076
CYP2J2,0.031166929,0.586626976
TUG1,0.035454524,0.58674058
MIR130A,0.029341107,0.586903838
DUSP21,-0.035947536,0.587049457
LOC100507191,-0.041606298,0.587226595
ACBD5,-0.0436265,0.587338274
TUBB3,-0.028255714,0.587538388
SNRPD2,0.059125333,0.587835379
NEDD9,0.071988619,0.587991162
YWHAH-AS1,0.02716025,0.58826375
LDHD,-0.03626275,0.588481114
CAPRIN2,0.06559569,0.588563328
PRKCI,0.047448929,0.588711157
NOM1,0.030492095,0.588879976
ZNF302,0.084015333,0.588882869
CLEC18B,-0.043775083,0.588950333
CHPF,-0.034330286,0.589165138
KCNMB2,-0.042329536,0.58961947
FAM228A,0.034045143,0.589638783
GGNBP2,-0.039694238,0.589686319
GBP4,0.140336655,0.589689915
ZNF33B,-0.052444857,0.589717794
SEC14L1,-0.047823214,0.589752445
CABP4,-0.035246988,0.59003353
CNGA1,-0.030227881,0.590144208
CD72,-0.075926833,0.590240168
IFI44L,0.278938798,0.590337742
ELOA2,-0.034018202,0.590410814
TAB3,0.036261155,0.59047713
ECHDC3,-0.107592881,0.590670367
APOBEC1,-0.025822619,0.590713781
TLR2,0.091762024,0.59072261
USP54,0.025975607,0.590861212
EPX,-0.037369774,0.591028462
NEURL3,-0.02674219,0.59103143
TSPAN9,0.037980345,0.591073804
FAM241B,-0.029478345,0.591171552
DCUN1D4,0.08696119,0.591327911
KLKP1,-0.036420107,0.591447553
C12orf40,0.037050679,0.591456006
PIM1,-0.068470952,0.591524041
NSAP11,-0.028179107,0.591547889
RAC3,-0.024757369,0.591600202
ARL8A,-0.043623548,0.591629105
UIMC1,0.039223702,0.591634678
PTPRO,0.057601667,0.591714772
FREM2,0.038184345,0.591764683
ST7,0.04431581,0.591834073
OR10T2,-0.031828738,0.591979648
NRN1,0.065598107,0.591981922
CCDC88A,0.084404179,0.592131762
ASB11,-0.026475714,0.592322769
SRFBP1,0.085189143,0.592481608
TMEM210,0.040518917,0.592687559
SCARNA23,-0.032216524,0.592734409
EIF3A,0.048480226,0.592806688
LMAN1,0.103097631,0.593095774
ABRAXAS1,0.080929214,0.59316632
RALB,0.080688155,0.59320975
PRRX1,-0.03184569,0.593267165
NDRG4,0.028787262,0.593429684
TRIM63,0.032435583,0.593517785
IGHM,-0.088549071,0.593529912
ZNF286B,0.054710238,0.593598077
SPINT2,0.037520369,0.593674112
OR5B12,-0.035286643,0.593690855
PMFBP1,-0.052114869,0.593700089
AGBL2,0.033215369,0.593709174
COL11A1,-0.033878179,0.593851739
POM121L2,0.033368071,0.593871434
SAMD3,-0.11602656,0.594084646
SLC10A1,0.029715417,0.594183963
LINC00529,0.022689,0.594642679
MTERF3,0.064749988,0.594663006
TTC14,0.066286048,0.594730327
KANSL1,0.030773405,0.595012047
SNORD115-4,-0.021603179,0.595200781
ZMAT5,-0.030467738,0.595238835
CCDC137,-0.019699274,0.595503266
CCDC22,0.023959119,0.595574186
PCNP,-0.047489679,0.595597593
ATL2,0.05410244,0.59560805
SNRPB2,-0.065063833,0.595689837
GPR18,-0.093787774,0.595695451
RAB15,0.033242381,0.595907123
SNORD115-48,-0.023382012,0.595967942
LOC149373,-0.046972083,0.595993505
CYRIB,-0.037985,0.596013569
IFNA8,0.033140179,0.596034821
DDX60L,0.088587881,0.596071266
CLDN7,0.025327393,0.596267191
GALNT6,0.040550381,0.59631662
LIME1,-0.028481655,0.596404299
TRIM15,-0.033857024,0.596543185
SURF6,-0.024509905,0.596626058
IFITM10,-0.044640179,0.596638191
RGS7,-0.028977631,0.597325664
ZNF605,-0.053457655,0.597534376
OR5F2P,-0.028093833,0.597541978
MIR92A2,-0.023087143,0.59756609
DUSP14,-0.030357417,0.597580582
ITGAD,-0.036839143,0.597616535
EIF5A2,0.049046833,0.597737417
GIMAP4,0.059365464,0.597806974
HLTF,-0.075929131,0.597888211
SETBP1,-0.039274036,0.597933267
SPATA45,0.038078536,0.598019691
SCN2A,-0.022766357,0.598039258
PARG,-0.047035643,0.598062575
NOXRED1,0.06965319,0.598099727
LINC00487,-0.056927179,0.598139532
GCSHP3,-0.024024488,0.598275712
BAZ1A,-0.05013631,0.598383713
EYA4,-0.02950494,0.598411457
THUMPD2,0.056505762,0.598542019
IRX1,-0.032263952,0.598663872
USO1,-0.0434265,0.598686124
CCDC26,0.027953,0.598704594
TIGD5,-0.023150274,0.598711741
UBE2N,0.048395845,0.598774337
PPIP5K2,0.056874155,0.598793535
CLASP2,0.052006964,0.598822308
CCDC70,-0.028534893,0.59882248
RARS2,0.040139048,0.598841693
RCCD1,-0.024961452,0.59892551
LOC441204,-0.044013821,0.599438136
CYP2F1,0.042313833,0.599464339
MED7,0.054141702,0.599710428
LCORL,-0.046672607,0.599917976
UBAP2,0.040243976,0.599963038
ZNF148,0.033569964,0.600018047
PLEKHA8P1,0.044970214,0.600220389
HNRNPDL,0.048601095,0.600241605
MIR211,-0.031127738,0.600431963
LINC02910,-0.067404857,0.600435208
TRPV1,-0.0241735,0.600454252
C4BPA,0.243671952,0.600455973
SLAMF7,0.120458762,0.600599931
SNAPC4,0.028297929,0.600752788
ZNF365,-0.024237714,0.60091802
SGCD,0.02919275,0.601082157
GKAP1,0.057454155,0.601101858
FAM221B,-0.024183167,0.601125351
USPL1,0.064569988,0.601142382
CALD1,-0.05050981,0.601157116
UTP3,-0.066810143,0.601320476
GDI2,0.032469405,0.601332172
CYP2C18,-0.0317625,0.601394881
SLC44A5,-0.036009405,0.601410713
PREP,0.055949333,0.60154099
SDCCAG8,0.044591,0.601687859
LIMD1-AS1,0.082346595,0.601790833
PACRGL,0.061462667,0.601838808
TAAR6,-0.038081429,0.60193305
WFDC13,0.032302881,0.602043159
TMPRSS7,-0.030396655,0.602299337
TUBB2A,-0.14514644,0.602393998
STUM,-0.029212929,0.60239745
ARHGEF40,0.075269429,0.602404681
CYP4F30P,-0.0272445,0.602502268
LCE3E,-0.029398381,0.60276268
PDCD6IP,0.029334369,0.603013401
OTUB1,0.030455833,0.603093625
C18orf54,-0.04613844,0.603171911
FEM1C,-0.040952929,0.603181306
SNX4,-0.074479964,0.603231244
MYMK,-0.032024226,0.603361322
ZNF304,0.055253107,0.603419608
PDZD8,-0.062157024,0.603667352
ATP5MK,-0.066500845,0.603689047
RSPH6A,-0.03057394,0.603755928
ANKRD45,-0.032249,0.603769168
NME7,0.046129369,0.603813542
CLDN10,-0.050726798,0.603917237
SPDYE4,-0.032669929,0.603957909
LOC105379252,-0.036997881,0.604084965
PINLYP,-0.027483738,0.604105002
EIF3I,0.061856393,0.604105298
PELI1,0.065694167,0.604111998
TSGA13,-0.026355048,0.604148804
TMEM231,-0.033375333,0.604221876
SYNE4,-0.026051738,0.604260136
HARBI1,-0.031120702,0.604303863
PEX5L,-0.029855214,0.604441864
PAK3,-0.030824226,0.604654056
CBX3,-0.036457988,0.604698776
PABIR2,0.03318225,0.604711554
PRH2,-0.030616298,0.604943606
OR51V1,0.033269143,0.605165312
SCN9A,-0.066474345,0.605181234
TMEM165,0.029363429,0.605253662
IPO7,0.069614238,0.605253939
SNORD51,0.043317952,0.605401288
PAX8,-0.031746631,0.605556517
TMEM119,0.042002179,0.605741539
FLYWCH2,-0.022139845,0.605756158
HEPH,-0.042877821,0.605816249
SCFD1,-0.061435012,0.605868751
BBS5,0.028982548,0.605890817
IGK,-0.146329167,0.606147419
SLMAP,-0.053721833,0.606219265
MSI2,0.0364675,0.606295636
DCAF8L1,-0.02778531,0.606310423
CCL8,-0.058709143,0.606474018
AIMP1,0.052064798,0.606547221
HPS3,0.036380762,0.60655255
ELP2,0.072029083,0.606646735
NMUR1,0.053117786,0.606812835
SST,-0.029367274,0.606856043
RAB42,-0.037122512,0.607040277
PRO2964,-0.022596607,0.607059902
OR3A2,-0.036049262,0.607243846
LOC100128185,0.065026119,0.607249889
PRKCE,0.049393369,0.607357751
PTP4A2,-0.033617976,0.607382798
VTRNA1-2,-0.034840667,0.607397599
RPA3,0.026767452,0.607434166
ZNF112,-0.020794821,0.607557003
TBC1D24,0.031184274,0.607608037
FSD1L,0.045527595,0.607609223
UTRN,0.042780869,0.607680592
NAA16,0.04900806,0.607754595
RGS13,-0.030393488,0.60786701
FOXJ2,0.035902893,0.608010665
NOX4,0.038585048,0.60819467
TBC1D22A-AS1,-0.029408679,0.608277515
SGSM1,-0.030256655,0.608456826
ALOX12P2,0.026821798,0.608577445
TMEM182,0.032611071,0.608621366
PRMT6,-0.037001452,0.608677235
LOC101928673,0.04051969,0.608896799
NRP1,0.039525798,0.608940075
OR1D2,-0.038286,0.608961703
HECTD2,0.028463774,0.608999503
GPR174,0.118835631,0.609129129
CELA3A,-0.0363365,0.609142872
ATP10D,-0.050627298,0.609178936
EIF4G3,0.035002286,0.60919885
EDA2R,-0.026600036,0.609203181
AEBP2,-0.044028464,0.609311082
ZNF625-ZNF20,0.063895881,0.609680376
MIR10A,0.02464544,0.609685594
MSANTD4,0.062622643,0.609722548
EPC2,0.029363012,0.609829823
TGDS,0.057888893,0.610383943
RNF168,-0.027844833,0.610415585
SDHAF3,-0.034525619,0.610421323
C19orf12,0.035482155,0.61042835
ALOX5AP,-0.050706071,0.61050411
SSNA1,-0.026890869,0.610607761
UAP1,0.041048869,0.610681986
CABYR,-0.019883917,0.611143567
RPL36A-HNRNPH2,0.052261893,0.611237088
STX17,0.057678762,0.611272808
SBSPON,-0.031121488,0.611299631
APIP,0.038050905,0.611315199
ANKRD10,-0.035803048,0.611400343
TAS2R46,0.103901583,0.611454915
TTC13,-0.044721262,0.611496421
ID2,-0.041137738,0.611587574
TFPT,-0.021607512,0.611643412
BIRC8,0.029455833,0.611910307
IFNL2,-0.04715569,0.611965717
SH3GLB1,-0.0515325,0.61233816
PHLPP1,-0.019560202,0.612569102
HNRNPLL,-0.051318905,0.612791151
LOC100129884,-0.043875012,0.612836806
GPR32P1,-0.048171107,0.612883627
EIF2B3,0.052425738,0.612990336
ANKRD26,0.0604745,0.613005386
MSX2,-0.021349,0.613035102
ABCC4,-0.091560024,0.61307629
LINC02873,0.03451606,0.613193536
LHFPL7,-0.032856381,0.613252877
KREMEN1,0.085509286,0.613283213
DMXL2,0.052564298,0.613356629
ARL8B,-0.032531417,0.613394476
RPS27A,-0.089881274,0.613421322
ZC3HAV1,0.053186071,0.61356589
LOC101926933,0.062444345,0.613578591
KCNK7,-0.031305524,0.613597559
CPEB4,0.046749964,0.613736519
NIF3L1,0.06356675,0.613778405
ZNF770,0.049030762,0.61384274
TMA7,-0.090616786,0.61392819
ASAH1,0.037743452,0.614007986
MACROH2A2,0.024474202,0.614235165
ADGRE2,0.077430714,0.614399708
RPS17,0.13736356,0.614469703
ZNF790,-0.045599012,0.614503355
LINC02903,-0.022901131,0.614583374
TMEM168,0.0500075,0.614832829
BRD3,0.027232988,0.614897873
LILRA2,0.061150667,0.614936066
DMXL1,0.04340675,0.615300347
KCNJ3,-0.024725976,0.61536862
NSA2,-0.120953357,0.615507323
GFOD2,0.039465048,0.615550254
RPL7,0.144595071,0.615629464
LEFTY2,-0.032091702,0.615666928
NAV2,-0.026998143,0.615751371
SNCAIP,-0.026039845,0.615786954
DPEP1,-0.033449643,0.616390041
MAGED4,0.025222262,0.616535926
FBF1,0.023955714,0.616565717
HDAC5,0.03590925,0.616586653
OXR1,-0.054972,0.616613569
LSM5,0.075992798,0.616614616
MEX3C,0.042654548,0.616953795
MROH9,0.038068167,0.617024779
JADE3,-0.034072238,0.617171404
OR8K5,-0.023869452,0.617229028
CFAP97,0.076780631,0.617381887
FBXO28,-0.033520524,0.617575246
MLXIP,0.044063417,0.617585847
SHROOM1,-0.02614094,0.617697076
SLC25A48,-0.02935544,0.617738598
PPWD1,-0.061907131,0.617847009
CLEC4C,-0.114518107,0.617902284
NFASC,-0.025186738,0.617972649
OR4F6,-0.02932525,0.618042274
MIR186,0.072097083,0.618077692
BNC2,0.056863714,0.61808748
BCAS4,-0.028231452,0.618103411
ZNF436-AS1,0.026603405,0.618142237
SNORA7B,-0.065896964,0.618204266
GP5,0.03191131,0.618319357
NELL1,-0.02650981,0.61842204
FFAR4,-0.037935679,0.618483255
TIMM50,0.034276381,0.618558725
NOL10,0.04942319,0.61856297
LY6G6C,0.030489012,0.618591716
GDPD5,0.033906619,0.618687836
GALC,0.033964179,0.61889759
KANSL1L,0.038310952,0.618915596
LOC100128398,0.028373405,0.618958169
COPS4,0.079144798,0.618998268
LOC646471,-0.03020344,0.619103118
PTBP2,-0.041466476,0.619145468
PLCXD3,-0.030524738,0.61919763
ILDR1,-0.02324625,0.619207178
C3orf20,0.040975274,0.61929469
RFX3,0.049659643,0.61935017
ZNF385C,-0.032801524,0.619428477
ZNF587,-0.053825202,0.619452163
LIMS1,0.043750131,0.619464593
FLJ36000,-0.038429988,0.6195237
NUDT12,-0.028806238,0.61974631
AP1M2,-0.035111119,0.620327801
EIF5,0.04084375,0.620376546
LDLRAD1,-0.025851321,0.620668502
SNTB2,0.042400869,0.620804015
VSTM4,0.027215774,0.620816631
NDUFAF3,0.040064107,0.620929804
USB1,-0.049535357,0.621055424
CREB1,0.027280833,0.62106403
S100B,0.134572167,0.621073712
MRPL53,0.047856929,0.621083674
ANXA9,-0.031624988,0.621145882
SYNDIG1L,0.028935679,0.621429683
TMEM117,-0.042573976,0.621476495
ZNF443,-0.076602524,0.621535305
NKX3-1,0.056731786,0.621839862
CEMIP2,-0.046550619,0.621852917
IFTAP,-0.026631869,0.622154648
C4B_2,-0.051405631,0.622163077
SAMD15,-0.045224952,0.622235367
OSTM1,-0.030265702,0.622446922
SPAG6,-0.059917988,0.622490235
STARD7,0.05784756,0.62249909
PCDHB13,-0.028691905,0.622725325
TFPI,0.072169595,0.622874572
LIPE,-0.025593464,0.623059472
ZNF572,-0.033346655,0.623116947
NT5C,-0.022592738,0.623169942
NR1H3,-0.024438036,0.62324103
DEUP1,0.022938369,0.62339128
CD177,-0.175624679,0.623442749
TNNT2,-0.030353024,0.623470773
SMARCD3,0.034089321,0.623723883
SIGLEC11,-0.029004571,0.62373115
PFKFB1,-0.03543681,0.623781071
FLJ40194,-0.02915656,0.623883927
SULT1A2,0.055579643,0.623976252
AIF1,-0.054037381,0.624190195
DENR,0.038929833,0.62427906
SNX29P2,-0.035816429,0.624402558
IRF6,-0.032151607,0.624547937
ERAP2,0.106788524,0.624590424
PLA2G2F,0.032092262,0.624610919
ARL4D,-0.02511544,0.62461593
RASL11A,-0.035060298,0.624910434
THBS1,0.130306083,0.62497731
MAGEA11,-0.031699798,0.625068548
LOC400997,-0.033212024,0.625257909
MSL3P1,-0.051700679,0.625502006
TANC1,-0.026686274,0.625557016
MAP7D2,0.037459012,0.625616758
METTL3,0.044631964,0.625753365
IFT70A,-0.027305167,0.62580091
ATP5F1C,0.070646679,0.625812835
CD248,0.03426375,0.625841825
MYEOV,0.032544131,0.625856971
LPAR5,0.03541975,0.625867224
METTL4,-0.040844964,0.625876763
OR2M2,-0.021138512,0.626196495
SLC22A15,0.077120845,0.626627836
TNFRSF11A,-0.029831357,0.626682872
TXNDC15,-0.044544202,0.626855438
PLGLA,0.079675274,0.626875877
CARD19,0.036907929,0.626955532
ITM2C,0.066495845,0.627049317
CLEC4E,0.109489798,0.627128637
SNORD115-44,-0.025865667,0.627130651
ZNF264,0.025833024,0.627250857
DCBLD1,0.038625083,0.627532823
LINC02817,0.032824,0.627751374
GUCY2F,0.033923631,0.627754051
MBNL1,0.021635238,0.627952772
RBL2,0.032495131,0.628029755
TMEM267,0.067510131,0.628327069
NDUFAF2,-0.028803155,0.628330295
CYP1A1,-0.032814643,0.628382885
STK39,0.075475512,0.62845153
E2F3,-0.059864476,0.628602212
DHX36,-0.057378881,0.628755179
MGC24103,-0.040930238,0.628884955
CAMK2D,0.086736012,0.628915803
TGFBR3,0.107112286,0.629005612
CXCR5,0.10056206,0.629185047
BRWD3,0.04465744,0.629259252
MCF2L2,0.034748155,0.629266373
PCBP3,0.034979119,0.629342558
SGPL1,0.038608417,0.629487414
KBTBD6,-0.034651357,0.629584734
LTBP4,0.021663452,0.629676646
MATCAP1,0.024087298,0.629741254
SNORD115-37,-0.018037369,0.629840041
HMOX1,0.050012512,0.629990852
CHRDL2,-0.028371369,0.63004629
MMP28,-0.02783506,0.630077767
RHOQ,-0.033179762,0.630087909
LMOD3,-0.024604952,0.630289266
EP400P1,0.029932107,0.630534137
FASTKD1,-0.059396357,0.630546877
PDZD11,0.029179667,0.63064778
TRAF4,-0.021816905,0.630679272
MMP9,0.135066631,0.630774239
CEP170,0.04210169,0.630897828
UFSP2,0.077961357,0.630994837
ACADM,-0.085064131,0.631009357
KLHL26,-0.018777476,0.631040178
GUCA1B,0.027760869,0.6311045
LOC100131170,-0.03929319,0.631309275
MAGEE1,0.022309119,0.631464374
TTN,0.046494929,0.631525674
VDAC1,-0.030937321,0.631630246
ACSL1,0.060400595,0.631709316
LOC100130331,0.023037857,0.631830304
CELP,-0.039019452,0.631848673
VPS13C,0.064514429,0.631917245
SLC30A2,-0.03082544,0.63207726
CLRN3,-0.026415917,0.632180438
ASNSD1,-0.066663821,0.632211198
SCRN3,0.053953179,0.632285604
ERO1A,0.061045631,0.632545439
ATXN7L3,0.025339714,0.632621428
MED25,-0.045151893,0.632672232
B4GALT4,-0.047367155,0.632744615
ZNF780A,-0.055145381,0.632792669
CEBPZ,-0.051927214,0.632853995
FERMT2,0.024939738,0.632963298
TNFRSF12A,-0.029350238,0.633073382
COPS7B,0.035931381,0.633176858
LOC100996713,0.05797525,0.633232524
ADAM9,0.058548226,0.633244102
KRTAP9-3,0.033502321,0.633401872
TRNAU1AP,0.023200952,0.633415178
GTPBP10,0.054526679,0.633433873
ERMARD,0.04092781,0.633479959
LRRC74B,-0.029933571,0.633624721
NOBOX,-0.025899893,0.633739343
ETFDH,0.045948714,0.63380681
FKBP11,0.03479625,0.633823817
KRTAP5-5,-0.037866702,0.63412051
UNC45A,-0.019072321,0.634316541
NRROS,0.049960786,0.634335623
SEZ6L2,-0.025568607,0.634345275
GJA3,-0.032811976,0.634374998
SRP54,0.03778869,0.63443917
TEX19,-0.027250667,0.63451081
ARHGAP35,0.042014583,0.634540113
TIA1,-0.040056619,0.634600011
DEFB128,-0.034281095,0.634766845
CREBRF,0.042015476,0.634829301
SCARNA6,0.0833935,0.634874903
C6orf120,0.051490702,0.63500171
LOC150776,0.025175131,0.635037693
MAPK9,-0.041689048,0.635163707
GPR82,-0.075723619,0.63517912
GALNT15,-0.026290405,0.635184954
GINM1,-0.034446167,0.635186693
C19orf73,-0.02042894,0.635328995
PAQR3,0.038034893,0.635336429
RESP18,0.030113512,0.635356332
MIR122,-0.018841881,0.635367858
ZNF791,0.047871607,0.635440206
SEPTIN4,0.04087556,0.635454024
RAET1L,-0.040378595,0.635487417
ADCY10,-0.034149786,0.635580781
SREBF1,0.027759917,0.635590479
GIT2,0.031648333,0.635602738
FBP2,-0.03156244,0.635718877
OR5W2,-0.034400917,0.635812855
SURF1,0.02469031,0.635848164
MIR148B,-0.046876012,0.635895726
ZNF705B,-0.021078774,0.635941421
TMPRSS11B,-0.02034294,0.636279392
FAT2,-0.028330655,0.636289369
OR1L1,-0.026044167,0.636368053
SASS6,-0.04618219,0.636421101
SLC38A9,0.042234429,0.636489592
LSMEM2,-0.026594798,0.63649355
BRIX1,0.084690512,0.6365391
PLEKHG7,-0.035547893,0.636708659
NIPA2,0.024616393,0.636848086
TRMT10C,0.054541488,0.637006217
KCTD17,-0.020954583,0.637117101
ERVMER34-1,0.02753025,0.637203625
DTYMK,0.028026917,0.637218874
CREG1,-0.064091548,0.637431937
ZNF28,-0.062988726,0.63756401
SLC1A3,-0.039785464,0.637572163
RNF150,-0.02931506,0.637794759
ADH1A,-0.037685238,0.637799451
GIMAP2,0.066483095,0.63785255
MME,-0.08322119,0.638031529
MIR203A,-0.02283494,0.638078072
FAAP100,-0.021047262,0.638144184
PLEKHM3,-0.044177095,0.638156961
CCT6B,-0.029890202,0.63816439
RGS2,-0.059049167,0.638331785
UBLCP1,-0.038715143,0.638467553
LY6G6F,0.073819167,0.638495324
TTC9,-0.040388738,0.638988046
CASP14,-0.029244833,0.639017603
BICRA,0.024159298,0.639042711
FBXO38,0.04190556,0.639356035
NPNT,-0.020997726,0.639387387
MYL10,-0.02742156,0.639393072
LOC100287934,-0.057049357,0.639574784
LOC554174,-0.025781702,0.639692613
PDS5B,-0.030751476,0.639719312
CDH10,-0.021328988,0.6397536
STT3B,0.03748,0.640133831
PYURF,-0.059540262,0.64017359
RSPH1,-0.020696619,0.640242056
FRMD6,-0.021327381,0.640253771
COX6C,0.086153071,0.640259037
CRYM,0.024355548,0.640280344
STARD3NL,0.047836405,0.640320592
ITFG1,-0.037250083,0.640343606
APOBR,0.046882679,0.640501503
SIRT5,-0.028388381,0.640850217
SLC7A11,-0.050654107,0.640996254
TMEM236,0.026329298,0.641016216
GNL2,-0.06517725,0.641136828
NMNAT2,-0.027056619,0.64151021
KRTAP5-10,-0.034872702,0.641555968
GOLM2,0.029289369,0.641601483
PTPRN,0.027786821,0.6417616
IDH2,0.048233714,0.641801143
PRR15L,-0.031023607,0.641809011
LRPPRC,0.074979107,0.641888425
ZNF716,0.031166381,0.641909926
AICDA,-0.031690798,0.641938705
GMPPB,-0.022276452,0.641974578
POSTN,-0.028904929,0.64248667
SMIM19,-0.06151719,0.642491859
SEL1L3,0.08005225,0.642783438
HNRNPR,0.061049679,0.642851903
DCUN1D3,0.02921894,0.643153913
LARS1,0.066643988,0.643188148
TBX21,-0.05446244,0.643243869
PTGFRN,-0.021696464,0.643245036
HEATR3,0.03175569,0.643255867
RIOK2,0.077929024,0.64342113
CDKN3,-0.100535833,0.643577119
SSX1,-0.020399,0.643581589
TBC1D15,0.045549536,0.643584668
PRIM2,-0.051361667,0.643689261
NSD2,0.031010119,0.643689487
HBCBP,0.027038512,0.643766831
FAHD1,-0.051594988,0.644008605
KIF21A,0.077032012,0.644047129
CHAT,-0.025876417,0.644242414
CCDC34,-0.024504369,0.644245489
RNF145,-0.036743619,0.644327408
TFF3,-0.024880845,0.644383495
RBM44,0.040490679,0.644539005
CCNQP3,-0.020649036,0.64461001
GPAT3,-0.069835393,0.644619031
OTX1,-0.045898357,0.644630109
GATM,0.059229071,0.644651006
HNRNPL,0.027040952,0.644656563
NRL,-0.027875238,0.644672322
GFI1,-0.051286774,0.644704395
CD74,0.04376869,0.644807845
C21orf91,0.047735738,0.644954962
PTP4A1,0.042384583,0.645199863
SPON2,0.059369476,0.645248739
FLJ44635,0.030984798,0.645289488
SCAMP5,-0.026248643,0.645568154
COA5,0.041850381,0.645583194
ATP2C2,-0.033248143,0.645765434
ODF1,-0.021577607,0.645786209
MOSPD3,-0.025985869,0.645817561
ARFGEF2,0.048586131,0.645856973
FUCA2,0.062448286,0.645878702
SNORD94,0.072572357,0.645906265
GPSM3,0.03506569,0.646005831
SLC7A1,-0.04533719,0.646226419
WBP4,-0.036272607,0.646415605
NKX6-3,-0.026034774,0.646428249
ZSCAN22,0.02534475,0.64670409
WDR87,-0.027030071,0.646837835
ATP6V0E2-AS1,0.026905952,0.646917758
BTN1A1,0.02407781,0.647006555
CNKSR1,-0.019130214,0.647160072
SENP7,-0.046903786,0.647227366
EIF1AX,0.057887667,0.647290765
FBXO22,0.04835781,0.6473244
PI15,-0.028031107,0.647402232
PAX5,-0.075233679,0.64769211
OR51B4,0.02926006,0.647880977
MAP3K8,-0.025726214,0.647993381
ATP9A,-0.038612286,0.647995271
PGBD3,0.025010274,0.648128013
